branch_id,title,descriptions,start_datetime,end_datetime,created_at,updated_at,entry_type
13,Centre Holiday,,2025-12-22 00:00:00,2025-12-31 23:59:59,2024-11-18 15:28:39,2024-11-18 15:28:39,centre holiday
33,Centre Holiday,,2025-01-27 00:00:00,2025-02-02 23:59:59,2024-12-10 15:32:14,2024-12-10 15:34:07,centre holiday
33,Centre Holiday,,2025-05-26 00:00:00,2025-06-01 23:59:59,2024-12-10 15:32:53,2024-12-10 15:34:07,centre holiday
14,Centre Holiday,,2025-12-15 00:00:00,2025-12-22 23:59:59,2024-12-12 09:02:02,2024-12-12 09:02:02,centre holiday
14,Centre Holiday,,2025-12-22 00:00:00,2025-12-31 23:59:59,2024-12-12 09:02:02,2024-12-12 09:02:02,centre holiday
33,Centre Holiday,,2025-12-15 00:00:00,2025-12-22 23:59:59,2024-12-12 09:02:02,2024-12-12 09:02:02,centre holiday
33,Centre Holiday,,2025-12-22 00:00:00,2025-12-31 23:59:59,2024-12-12 09:02:02,2024-12-12 09:02:02,centre holiday
18,Centre Holiday,,2025-12-22 00:00:00,2025-12-31 23:59:59,2024-12-12 09:02:02,2024-12-12 09:02:02,centre holiday
20,Centre Holiday,,2025-10-13 00:00:00,2025-10-19 23:59:59,2024-12-12 09:02:02,2024-12-12 09:02:02,centre holiday
20,Centre Holiday,,2025-12-22 00:00:00,2025-12-31 23:59:59,2024-12-12 09:02:02,2024-12-12 09:02:02,centre holiday
21,Centre Holiday,,2025-10-13 00:00:00,2025-10-19 23:59:59,2024-12-12 09:02:02,2024-12-12 09:02:02,centre holiday
21,Centre Holiday,,2025-12-22 00:00:00,2025-12-31 23:59:59,2024-12-12 09:02:02,2024-12-12 09:02:02,centre holiday
21,Centre Holiday,,2025-09-15 00:00:00,2025-09-21 23:59:59,2024-12-12 09:02:02,2024-12-12 09:02:02,centre holiday
18,Centre Holiday,,2024-09-09 00:00:00,2024-09-15 23:59:59,2024-12-14 16:04:14,2024-12-14 16:04:14,centre holiday
18,Centre Holiday 4,,2024-12-23 00:00:00,2024-12-31 23:59:59,2024-12-14 16:11:32,2024-12-14 16:11:32,centre holiday
35,Holiday 1,,2018-12-31 00:00:00,2018-12-31 23:59:59,2025-01-28 12:51:31,2025-01-28 12:51:34,public holiday
35,Holiday 1,,2019-12-31 00:00:00,2019-12-31 23:59:59,2025-01-28 12:52:38,2025-01-28 12:52:41,public holiday
35,Holiday 1,,2020-12-31 00:00:00,2020-12-31 23:59:59,2025-01-28 12:53:15,2025-01-28 12:53:20,public holiday
35,Holiday 1,,2021-12-31 00:00:00,2021-12-31 00:00:00,2025-01-28 12:53:38,2025-01-28 12:53:38,public holiday
35,Holiday 1,,2022-12-31 00:00:00,2022-12-31 23:59:59,2025-01-28 12:53:54,2025-01-28 12:54:23,public holiday
35,Holiday 1,,2023-12-31 00:00:00,2023-12-31 23:59:59,2025-01-28 12:54:59,2025-01-28 12:55:03,public holiday
35,Holiday 1,,2024-12-31 00:00:00,2024-12-31 00:00:00,2025-01-28 12:55:23,2025-01-28 12:55:23,public holiday
35,Holiday 1,,2025-04-14 00:00:00,2025-04-20 23:59:59,2025-01-28 12:55:55,2025-01-28 12:58:59,public holiday
35,Holiday 2,,2025-07-07 00:00:00,2025-07-13 23:59:59,2025-01-28 12:56:16,2025-01-28 12:58:59,public holiday
35,Holiday 3,,2025-12-15 00:00:00,2025-12-31 23:59:59,2025-01-28 12:57:30,2025-01-28 12:58:59,public holiday
36,Centre Holiday 1,,2018-12-31 00:00:00,2018-12-31 00:00:00,2025-02-17 17:04:26,2025-02-17 17:04:26,centre holiday
36,Centre Holiday 1,,2019-12-31 00:00:00,2019-12-31 00:00:00,2025-02-17 17:04:42,2025-02-17 17:04:42,centre holiday
36,Centre Holiday 1,,2020-12-31 00:00:00,2020-12-31 00:00:00,2025-02-17 17:04:56,2025-02-17 17:04:56,centre holiday
36,Centre Holiday 1,,2021-12-31 00:00:00,2021-12-31 00:00:00,2025-02-17 17:05:10,2025-02-17 17:05:10,centre holiday
36,Centre Holiday 1,,2022-12-31 00:00:00,2022-12-31 00:00:00,2025-02-17 17:05:21,2025-02-17 17:05:21,centre holiday
36,Centre Holiday 1,,2023-12-31 00:00:00,2023-12-31 00:00:00,2025-02-17 17:05:35,2025-02-17 17:05:35,centre holiday
36,Centre Holiday 1,,2024-12-31 00:00:00,2024-12-31 00:00:00,2025-02-17 17:05:56,2025-02-17 17:05:56,centre holiday
36,Centre Holiday 1,,2025-01-01 00:00:00,2025-01-05 23:59:59,2025-02-17 17:06:38,2025-02-17 17:08:25,centre holiday
36,Centre Holiday 2,,2025-01-27 00:00:00,2025-02-02 23:59:59,2025-02-17 17:06:51,2025-02-17 17:08:25,centre holiday
36,Centre Holiday 3,,2025-06-02 00:00:00,2025-06-08 23:59:59,2025-02-17 17:07:19,2025-02-17 17:08:25,centre holiday
36,Centre Holiday 4,,2025-12-22 00:00:00,2025-12-31 23:59:59,2025-02-17 17:07:46,2025-02-17 17:08:25,centre holiday
37,Centre Holiday 1,,2018-12-31 00:00:00,2018-12-31 00:00:00,2025-02-22 17:55:23,2025-02-22 17:55:23,centre holiday
37,Centre Holiday 1,,2019-12-31 00:00:00,2019-12-31 00:00:00,2025-02-22 17:55:41,2025-02-22 17:55:41,centre holiday
37,Centre Holiday 1,,2020-12-31 00:00:00,2020-12-31 00:00:00,2025-02-22 17:55:51,2025-02-22 17:55:51,centre holiday
37,Centre Holiday 1,,2021-12-31 00:00:00,2021-12-31 00:00:00,2025-02-22 17:56:01,2025-02-22 17:56:01,centre holiday
37,Centre Holiday 1,,2022-12-31 00:00:00,2022-12-31 00:00:00,2025-02-22 17:56:22,2025-02-22 17:56:22,centre holiday
37,Centre Holiday 1,,2023-12-31 00:00:00,2023-12-31 00:00:00,2025-02-22 17:56:37,2025-02-22 17:56:37,centre holiday
37,Centre Holiday 1,,2024-12-31 00:00:00,2024-12-31 00:00:00,2025-02-22 17:56:49,2025-02-22 17:56:49,centre holiday
37,Centre Holiday 1,,2025-01-27 00:00:00,2025-02-02 23:59:59,2025-02-22 17:58:30,2025-02-22 18:01:53,centre holiday
37,Centre Holiday 2,,2025-06-02 00:00:00,2025-06-08 23:59:59,2025-02-22 17:58:44,2025-02-22 18:01:53,centre holiday
37,Centre Holiday 3,,2025-09-15 00:00:00,2025-09-21 23:59:59,2025-02-22 18:00:29,2025-02-22 18:01:53,centre holiday
37,Centre Holiday 4,,2025-12-22 00:00:00,2025-12-31 23:59:59,2025-02-22 18:01:20,2025-02-22 18:01:53,centre holiday
34,Centre Holiday 1,,2018-12-31 00:00:00,2018-12-31 00:00:00,2025-02-22 18:02:27,2025-02-22 18:02:27,centre holiday
34,Centre Holiday 1,,2019-12-31 00:00:00,2019-12-31 00:00:00,2025-02-22 18:02:46,2025-02-22 18:02:46,centre holiday
34,Centre Holiday 1,,2020-12-31 00:00:00,2020-12-31 00:00:00,2025-02-22 18:03:00,2025-02-22 18:03:00,centre holiday
34,Centre Holiday 2,,2021-12-31 00:00:00,2021-12-31 00:00:00,2025-02-22 18:03:14,2025-02-22 18:03:14,centre holiday
34,Centre Holiday 2,,2022-12-31 00:00:00,2022-12-31 00:00:00,2025-02-22 18:03:30,2025-02-22 18:03:30,centre holiday
34,Centre Holiday 1,,2023-12-31 00:00:00,2023-12-31 00:00:00,2025-02-22 18:04:14,2025-02-22 18:04:14,centre holiday
34,Centre Holiday 1,,2024-12-31 00:00:00,2024-12-31 00:00:00,2025-02-22 18:04:27,2025-02-22 18:04:27,centre holiday
34,Centre Holiday 1,,2025-01-01 00:00:00,2025-01-05 23:59:59,2025-02-22 18:05:12,2025-02-22 18:10:57,centre holiday
34,Centre Holiday 2,,2025-01-27 00:00:00,2025-02-02 23:59:59,2025-02-22 18:05:26,2025-02-22 18:10:57,centre holiday
34,Centre Holiday 3,,2025-06-02 00:00:00,2025-06-08 23:59:59,2025-02-22 18:06:03,2025-02-22 18:10:57,centre holiday
34,Centre Holiday 4,,2025-12-22 00:00:00,2025-12-31 23:59:59,2025-02-22 18:06:39,2025-02-22 18:10:57,centre holiday
